,Date,Open,High,Low,Close,Volume,Market_Cap,Spread,Month_Year,Unemployment_Percentage,USDI,Y_Average,DOW_Close,NASDAQ_Close,SP500_Close,Average_Close
401,2014-06-03,660.55,674.11,650.78,667.6,40653700.0,8580309812.0,23.33,2014-06,6.1,80.55,663.26,16722.33984,4234.080078,1924.2399899999998,7626.886635999999
402,2014-06-04,666.77,668.56,624.09,641.61,37731500.0,8249183077.0,44.47,2014-06,6.1,80.66,650.2575,16737.5293,4251.640136999999,1927.880005,7639.016480666665
403,2014-06-05,641.07,663.53,640.09,659.26,29621300.0,8478552324.0,23.44,2014-06,6.1,80.37,650.9875,16836.10938,4296.22998,1940.459961,7690.933107000001
404,2014-06-06,659.28,661.37,652.3,653.7,18680100.0,8409353268.0,9.07,2014-06,6.1,80.41,656.6625,16924.2793,4321.399902,1949.439941,7731.706381
407,2014-06-09,655.64,657.7,644.39,649.16,19065400.0,8358149331.0,13.31,2014-06,6.1,80.65,651.7225,16943.09961,4336.240234000001,1951.27002,7743.536621333334
408,2014-06-10,650.04,659.61,646.56,653.15,17913400.0,8412294411.0,13.05,2014-06,6.1,80.82,652.34,16945.91992,4338.0,1950.790039,7744.903319666667
409,2014-06-11,653.19,657.04,632.55,633.02,25163800.0,8155307439.0,24.49,2014-06,6.1,80.77,643.95,16843.88086,4331.930176,1943.890015,7706.567017
410,2014-06-12,633.43,638.11,573.27,586.95,50818800.0,7564343900.0,64.84,2014-06,6.1,80.58,607.94,16734.18945,4297.629883,1930.109985,7653.976439333333
411,2014-06-13,585.7,615.14,585.7,600.16,35700700.0,7737046327.0,29.44,2014-06,6.1,80.58,596.6750000000001,16775.74023,4310.649902,1936.160034,7674.183388666667
414,2014-06-16,592.65,608.72,587.07,592.19,28677500.0,7642482234.0,21.65,2014-06,6.1,80.47,595.1575,16781.00977,4321.100098,1937.780029,7679.963299
415,2014-06-17,591.59,610.89,590.4,610.86,18597300.0,7886300055.0,20.49,2014-06,6.1,80.63,600.9350000000001,16808.49023,4337.22998,1941.9899899999998,7695.903399999999
416,2014-06-18,609.77,615.88,604.4,607.96,17862000.0,7851200010.0,11.48,2014-06,6.1,80.58,609.5025,16906.61914,4362.839844,1956.97998,7742.146321333333
417,2014-06-19,608.07,612.24,597.02,598.07,12803800.0,7726000792.0,15.22,2014-06,6.1,80.32,603.85,16921.46094,4359.330078,1959.47998,7746.756999333334
418,2014-06-20,597.4,599.75,587.76,594.15,18134100.0,7678074490.0,11.99,2014-06,6.1,80.37,594.765,16947.08008,4368.040039,1962.869995,7759.330038
421,2014-06-23,602.16,603.21,586.34,593.98,14053800.0,7684029467.0,16.87,2014-06,6.1,80.27,596.4225,16937.25977,4368.680176,1962.609985,7756.183310333333
422,2014-06-24,593.97,596.97,582.36,582.36,14144900.0,7536340173.0,14.61,2014-06,6.1,80.33,588.9150000000001,16818.13086,4350.350098,1949.97998,7706.153646
423,2014-06-25,581.81,583.6,565.63,566.34,20687700.0,7331658430.0,17.97,2014-06,6.1,80.22,574.345,16867.50977,4379.759765999999,1959.530029,7735.599855
424,2014-06-26,566.14,581.63,564.73,581.14,14655900.0,7525767735.0,16.9,2014-06,6.1,80.22,573.41,16846.13086,4379.049805,1957.219971,7727.466878666666
425,2014-06-27,581.3,600.12,579.89,597.26,20814600.0,7737366940.0,20.23,2014-06,6.1,80.02,589.6424999999999,16851.83984,4397.930176,1960.959961,7736.909992333334
428,2014-06-30,602.62,645.16,599.88,639.8,46422400.0,8296103745.0,45.28,2014-06,6.1,79.78,621.865,16826.59961,4408.180176,1960.22998,7731.669922
429,2014-07-01,641.39,657.86,640.11,640.81,38446300.0,8311317901.0,17.75,2014-07,6.2,79.81,645.0425,16956.07031,4458.649902,1973.319946,7796.013386
430,2014-07-02,641.04,656.68,638.34,650.88,25768200.0,8444194978.0,18.34,2014-07,6.2,79.96,646.735,16976.24023,4457.72998,1974.619995,7802.8634016666665
431,2014-07-03,650.77,650.77,641.3,645.16,18949000.0,8372189412.0,9.47,2014-07,6.2,80.21,647.0,17068.25977,4485.930176,1985.439941,7846.543295666666
435,2014-07-07,635.46,637.16,617.01,624.09,17813600.0,8108140914.0,20.15,2014-07,6.2,80.22,628.43,17024.21094,4451.529785,1977.6500239999998,7817.796916333333
436,2014-07-08,622.57,626.7,620.91,624.82,10005500.0,8120056626.0,5.79,2014-07,6.2,80.18,623.75,16906.61914,4391.459961,1963.709961,7753.929687333333
437,2014-07-09,625.22,627.0,622.6,624.51,9819150.0,8118679451.0,4.4,2014-07,6.2,79.99,624.8325,16985.60938,4419.029785,1972.8299559999998,7792.489707000001
438,2014-07-10,624.83,626.12,612.35,616.76,15880700.0,8020234277.0,13.77,2014-07,6.2,80.13,620.0150000000001,16915.07031,4396.200195,1964.680054,7758.650186333333
439,2014-07-11,616.66,632.09,615.77,632.0,16467100.0,8220889623.0,16.32,2014-07,6.2,80.19,624.13,16943.81055,4415.490234000001,1967.569946,7775.623576666666
442,2014-07-14,626.56,627.34,617.32,619.32,12706800.0,8062877468.0,10.02,2014-07,6.2,80.19,622.6350000000001,17055.41992,4440.419922,1977.0999760000002,7824.313272666667
443,2014-07-15,620.0,625.14,619.64,621.59,10873200.0,8094883399.0,5.5,2014-07,6.2,80.39,621.5925,17060.67969,4416.390136999999,1973.280029,7816.783285333334
444,2014-07-16,622.01,623.09,615.33,616.8,13182400.0,8034806880.0,7.76,2014-07,6.2,80.56,619.3074999999999,17138.19922,4425.970215,1981.569946,7848.579793666667
445,2014-07-17,616.54,626.29,608.4,623.09,16576700.0,8119394873.0,17.89,2014-07,6.2,80.5,618.58,16976.81055,4363.450195,1958.119995,7766.1269133333335
446,2014-07-18,622.37,629.21,620.47,628.78,14158100.0,8196212862.0,8.74,2014-07,6.2,80.52,625.2075,17100.17969,4432.149902,1978.219971,7836.8498543333335
449,2014-07-21,623.95,624.09,619.11,622.21,10711900.0,8118204691.0,4.98,2014-07,6.2,80.56,622.34,17051.73047,4424.700195,1973.630005,7816.68689
450,2014-07-22,622.27,624.3,620.96,621.55,9602880.0,8111799946.0,3.34,2014-07,6.2,80.78,622.27,17113.53906,4456.02002,1983.530029,7851.029703
451,2014-07-23,621.12,624.43,618.29,619.41,11056600.0,8086153118.0,6.14,2014-07,6.2,80.82,620.8125,17086.63086,4473.700195,1987.0100100000002,7849.113688333335
452,2014-07-24,619.5,620.43,595.57,601.73,20917200.0,7857489687.0,24.86,2014-07,6.2,80.87,609.3075,17083.80078,4472.109863000001,1987.97998,7847.963541000001
453,2014-07-25,601.51,607.07,597.23,601.09,12279500.0,7851574790.0,9.84,2014-07,6.2,81.03,601.725,16960.57031,4449.560059,1978.339966,7796.156778333333
456,2014-07-28,594.14,594.57,575.18,585.69,19316400.0,7656826297.0,19.39,2014-07,6.2,81.03,587.395,16982.58984,4444.910156,1978.910034,7802.136676666666
457,2014-07-29,585.55,588.39,581.7,584.72,11275400.0,7646390353.0,6.69,2014-07,6.2,81.21,585.09,16912.10938,4442.700195,1969.949951,7774.919842
458,2014-07-30,584.74,585.12,564.9,567.29,14898800.0,7420859009.0,20.22,2014-07,6.2,81.43,575.5125,16880.35938,4462.899902,1970.069946,7771.109742666667
459,2014-07-31,567.37,586.23,564.51,586.23,22467900.0,7670841007.0,21.72,2014-07,6.2,81.46,576.085,16563.30078,4369.77002,1930.6700440000002,7621.246948
460,2014-08-01,586.2,597.92,583.63,594.92,18215900.0,7786796032.0,14.29,2014-08,6.1,81.3,590.6675,16493.36914,4352.640136999999,1925.1500239999998,7590.386433666666
463,2014-08-04,586.23,591.95,583.74,588.78,9867570.0,7713117798.0,8.21,2014-08,6.1,81.33,587.675,16569.2793,4383.890136999999,1938.9899899999998,7630.719808999998
464,2014-08-05,589.01,589.86,584.1,585.44,10790800.0,7671275262.0,5.76,2014-08,6.1,81.33,587.1025,16429.4707,4352.839844,1920.209961,7567.506835
465,2014-08-06,585.95,587.49,583.1,584.65,14497900.0,7663383046.0,4.39,2014-08,6.1,81.44,585.2975,16443.33984,4355.049805,1920.2399899999998,7572.876544999999
466,2014-08-07,584.65,591.1,584.05,588.87,11131400.0,7721014780.0,7.05,2014-08,6.1,81.52,587.1675,16368.269530000001,4334.970215,1909.569946,7537.603230333334
467,2014-08-08,588.88,598.12,588.79,592.58,11072000.0,7771958458.0,9.33,2014-08,6.1,81.45,592.0925,16553.92969,4370.899902,1931.589966,7618.806519333334
470,2014-08-11,591.28,591.51,574.05,576.37,14764200.0,7567178700.0,17.46,2014-08,6.1,81.47,583.3025,16569.98047,4401.330078,1936.9200440000002,7636.076863999999
471,2014-08-12,576.51,576.95,566.59,569.64,13978200.0,7481336243.0,10.36,2014-08,6.1,81.5,572.4225,16560.53906,4389.25,1933.75,7627.846353333333
472,2014-08-13,570.38,573.03,532.67,546.66,25777500.0,7181459812.0,40.36,2014-08,6.1,81.6,555.685,16651.80078,4434.129883,1946.719971,7677.550211333332
473,2014-08-14,546.18,546.24,498.73,505.97,35803900.0,6649282620.0,47.51,2014-08,6.1,81.59,524.28,16713.58008,4453.0,1955.180054,7707.253378
474,2014-08-15,511.14,518.18,487.93,497.01,25598300.0,6533519507.0,30.25,2014-08,6.1,81.42,503.565,16662.91016,4464.930176,1955.060059,7694.300131666667
477,2014-08-18,491.51,499.37,443.85,461.46,50783800.0,6072259848.0,55.52,2014-08,6.1,81.58,474.0475,16838.74023,4508.310059,1971.7399899999998,7772.930092999999
478,2014-08-19,461.48,485.71,455.54,485.24,38422400.0,6387510426.0,30.17,2014-08,6.1,81.88,471.9925,16919.58984,4527.509765999999,1981.5999760000002,7809.566527333333
479,2014-08-20,485.07,518.28,467.51,511.98,46527600.0,6741573447.0,50.77,2014-08,6.1,82.23,495.71,16979.13086,4526.47998,1986.5100100000002,7830.706950000001
480,2014-08-21,510.45,531.9,510.45,517.24,49444200.0,6812929386.0,21.45,2014-08,6.1,82.15,517.51,17039.49023,4532.100098,1992.369995,7854.6534409999995
481,2014-08-22,517.58,521.48,501.27,514.04,36563900.0,6772889206.0,20.21,2014-08,6.1,82.34,513.5925,17001.2207,4538.549805,1988.4000239999998,7842.723509666666
484,2014-08-25,508.22,508.22,499.23,502.5,18356700.0,6626339378.0,8.99,2014-08,6.1,82.55,504.5425,17076.86914,4557.350098,1997.9200440000002,7877.379760666666
485,2014-08-26,502.54,512.69,502.54,511.57,23235100.0,6748171027.0,10.15,2014-08,6.1,82.65,507.335,17106.69922,4570.640136999999,2000.02002,7892.453125666666
486,2014-08-27,512.19,520.71,510.92,511.15,22648500.0,6744868296.0,9.79,2014-08,6.1,82.43,513.7425000000001,17122.00977,4569.620117,2000.119995,7897.249960666668
487,2014-08-28,510.88,516.16,506.88,507.82,19862000.0,6703031046.0,9.28,2014-08,6.1,82.48,510.435,17079.57031,4557.700195,1996.7399899999998,7878.003498333333
488,2014-08-29,508.42,511.7,503.82,508.52,17624800.0,6714458468.0,7.88,2014-08,6.1,82.75,508.115,17098.44922,4580.27002,2003.369995,7894.029745
492,2014-09-02,474.48,482.99,472.32,477.43,23337900.0,6311703012.0,10.67,2014-09,5.9,82.99,476.805,17067.56055,4598.189941,2002.280029,7889.343506666667
493,2014-09-03,476.87,481.71,476.21,477.59,13342200.0,6315859936.0,5.5,2014-09,5.9,82.86,478.09499999999997,17078.2793,4572.560059,2000.719971,7883.853109999999
494,2014-09-04,477.68,493.93,477.09,489.66,26081400.0,6477467310.0,16.84,2014-09,5.9,83.82,484.59000000000003,17069.58008,4562.290039,1997.6500239999998,7876.506714333333
495,2014-09-05,489.67,490.64,481.61,483.34,15302500.0,6395641762.0,9.03,2014-09,5.9,83.74,486.315,17137.35938,4582.899902,2007.709961,7909.323081000001
498,2014-09-08,481.81,489.83,468.79,474.6,30238000.0,6285637995.0,21.04,2014-09,5.9,84.23,478.75750000000005,17111.41992,4592.290039,2001.540039,7901.749999333333
499,2014-09-09,474.88,477.38,467.78,475.26,21447800.0,6296101902.0,9.6,2014-09,5.9,84.28,473.825,17013.86914,4552.290039,1988.439941,7851.533039999999
500,2014-09-10,475.48,487.47,475.14,479.36,22787800.0,6352285708.0,12.33,2014-09,5.9,84.28,479.36250000000007,17068.71094,4586.52002,1995.689941,7883.6403003333335
501,2014-09-11,479.62,482.35,474.61,479.75,16852900.0,6359504769.0,7.74,2014-09,5.9,84.3,479.0825,17049.0,4591.810059,1997.449951,7879.420003333333
502,2014-09-12,479.58,479.63,473.01,477.75,15437200.0,6334873398.0,6.62,2014-09,5.9,84.24,477.4925,16987.50977,4567.600098,1985.540039,7846.883302333333
505,2014-09-15,477.77,478.62,474.02,475.37,15345200.0,6309195218.0,4.6,2014-09,5.9,84.26,476.44499999999994,17031.14063,4518.899902,1984.130005,7844.723512333334
506,2014-09-16,474.86,475.64,465.13,466.06,16797300.0,6187570806.0,10.51,2014-09,5.9,84.07,470.4225,17131.9707,4552.759765999999,1998.97998,7894.570148666667
507,2014-09-17,465.86,468.17,452.42,457.33,21056800.0,6073910021.0,15.75,2014-09,5.9,84.34,460.945,17156.84961,4562.189941,2001.569946,7906.869832333334
508,2014-09-18,456.86,456.86,413.1,424.44,34483200.0,5638918842.0,43.76,2014-09,5.9,84.32,437.81500000000005,17265.99023,4593.430176,2011.359985,7956.926796999999
509,2014-09-19,424.1,427.83,384.53,394.8,37919700.0,5246779621.0,43.3,2014-09,5.9,84.73,407.815,17279.74023,4579.790039,2010.4000239999998,7956.6434309999995
512,2014-09-22,399.1,406.92,397.13,402.15,24127600.0,5349637034.0,9.79,2014-09,5.9,84.75,401.32500000000005,17172.67969,4527.689941,1994.290039,7898.21989
513,2014-09-23,402.09,441.56,396.2,435.79,45099500.0,5798754889.0,45.36,2014-09,5.9,84.66,418.90999999999997,17055.86914,4508.689941,1982.77002,7849.109700333333
514,2014-09-24,435.75,436.11,421.13,423.2,30627700.0,5632911451.0,14.98,2014-09,5.9,85.04,429.0475,17210.06055,4555.220215,1998.300049,7921.193604666667
515,2014-09-25,423.16,423.52,409.47,411.57,26814400.0,5479902023.0,14.05,2014-09,5.9,85.19,416.93,16945.80078,4466.75,1965.9899899999998,7792.8469233333335
516,2014-09-26,411.43,414.94,400.01,404.42,21460800.0,5386071486.0,14.93,2014-09,5.9,85.64,407.70000000000005,17113.15039,4512.189941,1982.8499760000002,7869.396769
519,2014-09-29,376.93,385.21,372.24,375.47,32497700.0,5004177243.0,12.97,2014-09,5.9,85.59,377.46250000000003,17071.2207,4505.850098,1977.800049,7851.623615666667
520,2014-09-30,376.09,390.98,373.44,386.94,34707300.0,5158621325.0,17.54,2014-09,5.9,85.94,381.8625,17042.90039,4493.390136999999,1972.290039,7836.193521999999
521,2014-10-01,387.43,391.38,380.78,383.61,26229400.0,5115688242.0,10.6,2014-10,5.7,85.97,385.79999999999995,16804.71094,4422.089844,1946.160034,7724.320272666667
522,2014-10-02,383.99,385.5,372.95,375.07,21777700.0,5003085408.0,12.55,2014-10,5.7,85.6,379.3775,16801.05078,4430.200195,1946.1700440000002,7725.807006333333
523,2014-10-03,375.18,377.7,357.86,359.51,30901200.0,4796851775.0,19.84,2014-10,5.7,86.69,367.5625,17009.68945,4475.620117,1967.9000239999998,7817.7365303333345
526,2014-10-06,320.39,345.13,302.56,330.08,79011800.0,4408130777.0,42.57,2014-10,5.7,85.93,324.53999999999996,16991.91016,4454.799805,1964.819946,7803.843303666666
527,2014-10-07,330.58,339.25,320.48,336.19,49199900.0,4490819565.0,18.77,2014-10,5.7,85.67,331.625,16719.39063,4385.200195,1935.0999760000002,7679.896933666668
528,2014-10-08,336.12,354.36,327.19,352.94,54736300.0,4715887222.0,27.17,2014-10,5.7,85.3,342.65250000000003,16994.2207,4468.589844,1968.890015,7810.566853
529,2014-10-09,352.75,382.73,347.69,365.03,83641104.0,4878718500.0,35.04,2014-10,5.7,85.52,362.05,16659.25,4378.339844,1928.209961,7655.266601666667
530,2014-10-10,364.69,375.07,352.96,361.56,43665700.0,4833830847.0,22.11,2014-10,5.7,85.91,363.57,16544.09961,4276.240234000001,1906.130005,7575.489949666667
533,2014-10-13,377.92,397.23,368.9,390.41,35221400.0,5223924767.0,28.33,2014-10,5.7,85.53,383.61500000000007,16321.07031,4213.660156,1874.7399899999998,7469.823485333333
534,2014-10-14,391.69,411.7,391.32,400.87,38491500.0,5365153884.0,20.38,2014-10,5.7,85.82,398.895,16315.19043,4227.169922,1877.699951,7473.353434333333
535,2014-10-15,400.95,402.23,388.77,394.77,25267100.0,5285043276.0,13.46,2014-10,5.7,85.15,396.68,16141.740230000001,4215.319824,1862.4899899999998,7406.5166813333335
536,2014-10-16,394.52,398.81,373.07,382.56,26990000.0,5122903035.0,25.74,2014-10,5.7,84.95,387.23999999999995,16117.240230000001,4217.390136999999,1862.7600100000002,7399.1301256666675
537,2014-10-17,382.76,385.48,375.39,383.76,13600700.0,5140342471.0,10.09,2014-10,5.7,85.11,381.8475,16380.41016,4258.439941,1886.7600100000002,7508.536703666668
540,2014-10-20,389.23,390.08,378.25,382.85,16419000.0,5132276503.0,11.83,2014-10,5.7,84.95,385.10249999999996,16399.66992,4316.069824,1904.0100100000002,7539.9165846666665
541,2014-10-21,382.42,392.65,380.83,386.48,14188900.0,5182426851.0,11.82,2014-10,5.7,85.3,385.59499999999997,16614.81055,4419.47998,1941.280029,7658.523519666666
542,2014-10-22,386.12,388.58,382.25,383.16,11641300.0,5139461096.0,6.33,2014-10,5.7,85.74,385.02750000000003,16461.32031,4382.850098,1927.109985,7590.426797666666
543,2014-10-23,382.96,385.05,356.45,358.42,26456900.0,4808952572.0,28.6,2014-10,5.7,85.84,370.72,16677.90039,4452.790039,1950.819946,7693.836791666666
544,2014-10-24,358.59,364.35,353.3,358.35,15585700.0,4809419914.0,11.05,2014-10,5.7,85.73,358.64750000000004,16805.41016,4483.720215,1964.5799559999998,7751.236777000001
547,2014-10-27,354.78,358.63,349.81,352.99,13033000.0,4741410021.0,8.82,2014-10,5.7,85.5,354.0525,16817.93945,4485.930176,1961.630005,7755.166543666666
548,2014-10-28,353.21,359.98,352.68,357.62,7845880.0,4804812401.0,7.3,2014-10,5.7,85.41,355.87250000000006,17005.75,4564.290039,1985.050049,7851.696696
549,2014-10-29,357.09,357.83,335.34,335.59,18192700.0,4510175245.0,22.49,2014-10,5.7,85.95,346.4625,16974.31055,4549.22998,1982.300049,7835.280193
550,2014-10-30,335.71,350.91,335.07,345.3,30177900.0,4642194094.0,15.84,2014-10,5.7,86.15,341.7475,17195.41992,4566.140136999999,1994.6500239999998,7918.736693666666
551,2014-10-31,345.01,348.05,337.14,338.32,12545400.0,4549893052.0,10.91,2014-10,5.7,86.92,342.12999999999994,17390.51953,4630.740234000001,2018.050049,8013.103271000001
554,2014-11-03,325.57,334.0,325.48,327.55,12948500.0,4409040617.0,8.52,2014-11,5.8,87.31,328.15,17366.24023,4638.910156,2017.810059,8007.653481666667
555,2014-11-04,327.16,331.77,325.08,330.49,15655500.0,4449934321.0,6.69,2014-11,5.8,86.98,328.625,17383.83984,4623.640136999999,2012.0999760000002,8006.526651
556,2014-11-05,330.68,343.37,330.68,339.49,19817200.0,4572205935.0,12.69,2014-11,5.8,87.44,336.055,17484.5293,4620.720215,2023.569946,8042.939820333333
557,2014-11-06,339.46,352.97,338.42,349.29,18797000.0,4705591219.0,14.55,2014-11,5.8,88.01,345.035,17554.4707,4638.470215,2031.209961,8074.716958666668
558,2014-11-07,349.82,352.73,341.78,342.42,16834200.0,4614264695.0,10.95,2014-11,5.8,87.64,346.6875,17573.92969,4632.529785,2031.9200440000002,8079.459839666666
561,2014-11-10,362.27,374.82,357.56,366.92,30450100.0,4948658123.0,17.26,2014-11,5.8,87.81,365.3925,17613.74023,4651.620117,2038.2600100000002,8101.206785666668
562,2014-11-11,365.86,371.31,363.73,367.7,15838900.0,4960242320.0,7.58,2014-11,5.8,87.53,367.15000000000003,17614.90039,4660.560059,2039.680054,8105.046834333333
563,2014-11-12,367.98,429.72,367.98,423.56,45783200.0,5715426244.0,61.74,2014-11,5.8,87.82,397.31,17612.19922,4675.140136999999,2038.25,8108.529785666666
564,2014-11-13,427.27,457.09,401.12,420.73,58945000.0,5678828589.0,55.97,2014-11,5.8,87.67,426.5525,17652.78906,4680.140136999999,2039.3299559999998,8124.086384333333
565,2014-11-14,418.42,419.25,384.79,397.82,29589200.0,5371040273.0,34.46,2014-11,5.8,87.53,405.07,17634.74023,4688.540039,2039.819946,8121.033404999999
568,2014-11-17,388.35,410.2,377.5,387.41,41518800.0,5234695637.0,32.7,2014-11,5.8,87.93,390.865,17647.75,4671.0,2041.319946,8120.023315333333
569,2014-11-18,387.79,392.4,371.12,375.2,32222500.0,5071157408.0,21.28,2014-11,5.8,87.58,381.6275,17687.82031,4702.439941,2051.800049,8147.353433333334
570,2014-11-19,373.9,386.48,373.9,380.55,18931800.0,5144903809.0,12.58,2014-11,5.8,87.65,378.7075,17685.73047,4675.709961,2048.719971,8136.720133999999
571,2014-11-20,380.31,382.02,356.78,357.84,25233200.0,4839043482.0,25.24,2014-11,5.8,87.59,369.23749999999995,17719.0,4701.870117,2052.75,8157.873372333333
572,2014-11-21,357.88,357.88,344.11,350.85,29850100.0,4745605133.0,13.77,2014-11,5.8,88.31,352.67999999999995,17810.06055,4712.970215,2063.5,8195.510255
575,2014-11-24,366.95,387.21,366.67,376.9,30930100.0,5102174795.0,20.54,2014-11,5.8,88.15,374.4325,17817.90039,4754.890136999999,2069.409912,8214.066813
576,2014-11-25,376.89,394.7,374.78,375.35,25442200.0,5082390210.0,19.92,2014-11,5.8,87.92,380.42999999999995,17814.93945,4758.25,2067.030029,8213.406493
577,2014-11-26,376.02,377.7,365.82,368.37,18601700.0,4989166443.0,11.88,2014-11,5.8,87.61,371.97749999999996,17827.75,4787.319824,2072.830078,8229.299967333332
579,2014-11-28,369.37,382.84,358.45,376.45,22946500.0,5101280353.0,24.39,2014-11,5.8,88.36,371.77750000000003,17828.24023,4791.629883,2067.560059,8229.143390666666
582,2014-12-01,378.25,383.66,376.67,379.24,11763000.0,5143434464.0,6.99,2014-12,5.6,87.95,379.45500000000004,17776.80078,4727.350098,2053.439941,8185.863606333333
583,2014-12-02,379.25,384.04,377.86,381.32,12364100.0,5172928823.0,6.18,2014-12,5.6,88.65,380.6175,17879.55078,4755.810059,2066.550049,8233.970296000001
584,2014-12-03,381.72,383.03,374.35,375.01,13340100.0,5088491940.0,8.68,2014-12,5.6,88.96,378.5275,17912.61914,4774.470215,2074.330078,8253.806477666667
585,2014-12-04,375.72,378.65,367.76,369.6,14529600.0,5016487250.0,10.89,2014-12,5.6,88.7,372.9325,17900.09961,4769.439941,2071.919922,8247.153157666668
586,2014-12-05,369.44,379.19,365.76,376.85,15181800.0,5116358331.0,13.43,2014-12,5.6,89.33,372.80999999999995,17958.78906,4780.759765999999,2075.3701170000004,8271.639647666665
589,2014-12-08,374.96,376.03,361.89,361.91,18898700.0,4917302822.0,14.14,2014-12,5.6,89.04,368.69750000000005,17852.48047,4740.689941,2060.310059,8217.826823333333
590,2014-12-09,361.89,363.07,344.95,352.22,32915500.0,4786893958.0,18.12,2014-12,5.6,88.69,355.5325,17801.19922,4766.470215,2059.820068,8209.163167666668
